time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipAccumulation,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
1230786000,Partly cloudy throughout the day.,partly-cloudy-day,1230814320,1230846780,0.17,0,0,,0,,,23.69,1230854280,22.43,1230857220,21.23,1230832320,15.41,1230856740,7.56,0.67,1024.5,2.79,10.06,1230857460,180,0.41,1,1230830400,9.925,7.97,1230795600,26.88,1230868800,2.21,1230786000,24.89,1230865500
1230872400,Snow (< 2 in.) in the evening and overnight.,snow,1230900720,1230933180,0.2,0.0043,0.0302,1230949980,0.67,1,snow,35.53,1230919200,22.73,1230987600,28.94,1230919080,17.47,1230987600,22.11,0.7,1006.2,5.84,16.63,1230948120,250,0.83,1,1230916980,8.693,26.1,1230872400,35.53,1230919200,19.22,1230944580,29.96,1230887040
1230958800,Clear throughout the day.,snow,1230987120,1231019640,0.24,0.0001,0.0016,1231018200,0.28,0.04,snow,25.35,1230984000,14.67,1231069620,20.85,1230984000,5.19,1231069740,15.34,0.7,1019.9,5.12,12.22,1231006020,315,0.33,1,1231003260,9.926,16.77,1231041600,30.37,1230973200,12.5,1231030860,23.52,1230973560
1231045200,Mostly cloudy throughout the day.,partly-cloudy-day,1231073520,1231106100,0.27,0,0,,0,,,30.64,1231109040,26.02,1231119000,28,1231113600,22.82,1231160400,15.11,0.73,1018.6,3.86,8.62,1231096620,59,0.53,1,1231088880,9.57,14.67,1231069620,30.64,1231109040,5.19,1231069740,28.35,1231126800
1231131600,Possible light snow in the afternoon.,snow,1231159920,1231192560,0.31,0.0002,0.0027,1231185900,0.52,0.05,snow,32.34,1231156800,19.28,1231236060,25.07,1231156800,14.4,1231200000,18.07,0.67,1016.4,6.95,17.15,1231152120,262,0.39,1,1231176180,9.535,20.61,1231214400,34.32,1231147260,13.68,1231197120,28.54,1231143660
1231218000,Snow (1–2 in.) overnight.,clear-day,1231246320,1231279020,0.34,0,0,,0,,,32.43,1231281000,29.4,1231306560,31.94,1231267680,22.94,1231289880,17.85,0.69,1012.3,3.61,17.7,1231289880,103,0.27,1,1231261680,9.317,19.28,1231236060,32.62,1231292460,16.27,1231218000,31.94,1231267680
1231304400,Snow (2–4 in.) throughout the day.,snow,1231332720,1231365480,0.38,0.0266,0.064,1231350660,0.99,3.94,snow,35.58,1231354740,20.86,1231419600,35.24,1231354200,12.54,1231419360,31.25,0.95,988.2,4.66,11.5,1231308180,148,0.97,1,1231348980,3.848,29.4,1231306560,35.58,1231354740,23.95,1231306920,35.24,1231354200
1231390800,Snow (< 1 in.) in the morning.,snow,1231419120,1231451940,0.42,0.0012,0.015,1231407000,0.67,0.36,snow,26.95,1231444800,12.96,1231503900,18.37,1231444380,5.56,1231495980,16.12,0.72,997.8,6.45,16.64,1231448820,293,0.58,1,1231434780,8.804,19.01,1231473600,29.05,1231390800,12.46,1231467600,23.77,1231394640
1231477200,Overcast throughout the day.,partly-cloudy-day,1231505460,1231538460,0.46,0,0,1231534500,0,,,23.59,1231529520,11.76,1231588740,23.35,1231532340,2.96,1231588920,8.61,0.66,1018.6,3.07,6.83,1231477200,324,0.75,1,1231522020,9.907,12.96,1231503900,23.59,1231529520,5.56,1231495980,23.35,1231532340
1231563600,Heavy snow (3–6 in.) in the evening and overnight.,snow,1231591860,1231624920,0.5,0.0057,0.0585,1231640220,0.79,2.49,snow,21.44,1231613880,11.48,1231678740,13.01,1231612620,2.95,1231646460,9.66,0.75,1021.4,6.02,22.27,1231598400,49,0.83,1,1231607580,7.183,11.76,1231588740,21.44,1231613880,2.35,1231596060,15.85,1231565760
1231650000,Clear throughout the day.,snow,1231678260,1231711380,0.54,0.0041,0.0355,1231650000,0.8,1.69,snow,23.55,1231702860,18.71,1231752660,23.48,1231701780,19.2,1231752660,8.99,0.67,1017.5,3.16,12.57,1231653000,340,0.51,2,1231694400,8.761,11.48,1231678740,23.55,1231702860,3.63,1231653180,23.48,1231701780
1231736400,Mostly cloudy throughout the day.,partly-cloudy-day,1231764600,1231797840,0.57,0,0,1231786800,0,,,29.05,1231777620,22.6,1231808280,22.68,1231776540,18.37,1231804800,15.91,0.73,1019.9,3.53,12.98,1231783200,251,0.73,2,1231780260,9.742,18.71,1231752660,29.05,1231777620,14.33,1231799700,26.4,1231818840
1231822800,Snow (1–2 in.) until evening.,snow,1231851000,1231884300,0.61,0.0077,0.0347,1231848720,0.68,1.4,snow,34.35,1231871880,-3.25,1231935720,27.75,1231869780,-11.61,1231930440,21.02,0.8,1009.8,8.2,22.15,1231884240,247,0.74,1,1231868400,7.258,8.25,1231905600,34.35,1231871880,-2.1,1231900800,27.75,1231869780
1231909200,Partly cloudy throughout the day.,partly-cloudy-day,1231937340,1231970760,0.65,0.0002,0.0007,1231927020,0.01,0.12,snow,10.84,1231966800,2.71,1232024400,8.72,1231955520,-6.62,1232020860,-2.33,0.73,1020.8,3.88,7.67,1231965120,16,0.45,1,1231953120,7.975,-3.25,1231935720,10.84,1231966800,-11.61,1231930440,8.72,1231955520
1231995600,Partly cloudy throughout the day.,partly-cloudy-day,1232023740,1232057280,0.68,0.0004,0.0009,1232016840,0.02,0.21,snow,14.67,1232054820,4.15,1232108940,10.4,1232038620,-14.03,1232106180,-1.33,0.65,1025.8,5.21,15.04,1232058600,316,0.69,1,1232039400,8.833,2.54,1232026320,14.67,1232054820,-6.62,1232020860,10.4,1232038620
1232082000,Clear throughout the day.,clear-day,1232110080,1232143740,0.72,0.0002,0.002,1232139420,0.23,0.12,snow,12.95,1232130180,0.74,1232195580,-0.45,1232143020,-13.4,1232193480,-1.8,0.66,1029.9,9.44,25.47,1232105160,264,0.1,2,1232126760,9.766,4.15,1232108940,12.95,1232130180,-14.03,1232106180,5.61,1232084520
1232168400,Snow (2–5 in.) starting in the afternoon.,snow,1232196480,1232230200,0.75,0.006,0.037,1232245980,0.68,2.38,snow,17.43,1232236800,16.44,1232236800,9.16,1232236800,9.16,1232236800,2.48,0.71,1023.6,7.98,20.29,1232208420,211,0.5,2,1232213220,6.686,0.74,1232195580,19.76,1232251200,-13.4,1232193480,11.89,1232251200
1232254800,Snow (1–2 in.) until evening.,snow,1232282820,1232316660,0.78,0.0086,0.0227,1232274540,0.68,2.57,snow,28.7,1232289480,17.58,1232366400,27.45,1232299320,6.94,1232329920,21.03,0.87,1005.6,5.66,11.97,1232330100,202,0.98,1,1232299680,3.643,18.83,1232337600,28.7,1232289480,6.94,1232329920,27.45,1232299320
1232341200,Snow (< 1 in.) in the morning.,snow,1232369220,1232403180,0.81,0.0015,0.0177,1232368200,0.79,0.57,snow,23.5,1232392740,8.09,1232456400,23,1232392740,-1.07,1232456400,15.03,0.8,1004.3,2.79,5.94,1232420580,301,0.89,1,1232386020,6.156,16.71,1232424000,23.5,1232392740,10.15,1232424000,23,1232392740
1232427600,Clear throughout the day.,clear-day,1232455560,1232489640,0.84,0.0001,0.0005,1232476200,0.01,0.04,snow,14.69,1232485140,4.72,1232521140,6.9,1232481840,-1.27,1232532360,5.39,0.74,1011.5,5.46,10.39,1232452620,334,0.11,2,1232472480,9.838,7.79,1232458500,17.63,1232427600,-1.71,1232459040,10.21,1232507520
1232514000,Overcast throughout the day.,partly-cloudy-day,1232541900,1232576100,0.87,0.0002,0.0006,1232560260,0.01,0.07,snow,23.73,1232565660,20.6,1232590380,16.92,1232567520,10.52,1232586480,8.67,0.73,1012.5,5.4,11.22,1232587080,242,0.68,1,1232558940,9.525,4.72,1232521140,23.73,1232565660,-1.27,1232532360,16.92,1232567520
1232600400,Overcast throughout the day.,cloudy,1232628240,1232662560,0.9,0.0002,0.0006,1232605200,0.01,0.06,snow,30.54,1232655780,27.74,1232680800,30.52,1232663580,20.44,1232698080,21.02,0.78,1011.9,6.72,16.82,1232604600,241,1,2,1232645340,7.598,22.26,1232600400,30.54,1232655780,11.55,1232604480,30.52,1232663580
1232686800,Light rain in the afternoon and evening.,rain,1232714640,1232749080,0.93,0.0023,0.0176,1232740680,0.89,,rain,39.89,1232742960,2.72,1232802000,33.81,1232733720,-8.92,1232802000,26.71,0.8,1007.5,7.1,27.04,1232766420,245,0.74,2,1232731800,6.903,27.76,1232707500,39.89,1232742960,16.65,1232769600,33.81,1232733720
1232773200,Clear throughout the day.,clear-day,1232800980,1232835540,0.96,0,0,,0,,,14.65,1232841600,8.06,1232880060,6.36,1232835240,-8.66,1232874360,0.42,0.63,1023.3,7.59,21.33,1232776200,306,0.29,2,1232818200,9.823,0.94,1232805660,25.39,1232773200,-11.28,1232805660,13.95,1232773200
1232859600,Clear throughout the day.,clear-day,1232887320,1232922000,0.99,0,0,,0,,,18.44,1232910720,7.84,1232973360,8.31,1232913540,-2.46,1232963940,4.38,0.68,1024.1,7.79,15.69,1232874120,255,0.09,2,1232904840,9.941,8.06,1232880060,18.44,1232910720,-8.66,1232874360,10.46,1232942220
1232946000,Clear throughout the day.,clear-day,1232973660,1233008520,0.02,0,0,,0,,,18.44,1232992980,13.19,1233059760,10.55,1233010440,2.01,1233053940,4.64,0.67,1028.4,5.68,12.39,1233012840,271,0.09,2,1232990220,9.794,7.84,1232973360,18.44,1232992980,-2.46,1232963940,10.55,1233010440
1233032400,Snow (< 1 in.) overnight.,clear-day,1233060000,1233094980,0.05,0,0,1233082380,0,,,25.52,1233080520,21.2,1233100800,23.76,1233073680,16.35,1233125940,9.07,0.64,1029.8,4.38,17.89,1233039300,266,0.18,2,1233077160,9.94,13.19,1233059760,25.52,1233080520,2.01,1233053940,23.76,1233073680
1233118800,Snow (3–7 in.) until evening.,snow,1233146340,1233181440,0.09,0.0203,0.0439,1233169440,0.81,5.9,snow,28.99,1233164040,16.94,1233217320,28.24,1233162180,6.15,1233223980,21.81,0.89,1008.8,6.33,15.83,1233180600,2,0.83,2,1233163860,2.951,20.93,1233180060,28.99,1233164040,11.26,1233180180,28.24,1233162180
1233205200,Snow (< 1 in.) in the afternoon and evening.,snow,1233232680,1233267960,0.12,0.0014,0.0177,1233268200,0.79,0.43,snow,25.22,1233267600,22.54,1233320400,14.26,1233266760,13.65,1233273600,17.01,0.82,1011.2,9.22,18.9,1233229980,233,0.78,2,1233250380,7.173,16.94,1233217320,27.12,1233288000,6.15,1233223980,18.63,1233288000
1233291600,Mostly cloudy throughout the day.,partly-cloudy-day,1233319020,1233354420,0.15,0,0,,0,,,26.92,1233341340,7.66,1233402180,18.55,1233335040,1.85,1233394980,16.56,0.73,1009.4,9.13,18.3,1233310080,253,0.69,2,1233336660,8.404,15.49,1233374400,28.85,1233298080,6.25,1233374400,20.17,1233298380
1233378000,Snow (< 1 in.) in the evening.,snow,1233405360,1233440940,0.19,0.0014,0.0177,1233444600,0.79,0.52,snow,20.21,1233446400,19.22,1233446400,10.32,1233406440,8.1,1233446400,9.36,0.75,1013,7.56,17.91,1233435660,236,0.87,2,1233423060,7.915,7.66,1233402180,25.32,1233460800,1.85,1233394980,15.2,1233460800
1233464400,Light rain in the afternoon.,rain,1233491700,1233527400,0.22,0.0007,0.0122,1233518580,0.95,,rain,43.18,1233520500,26.05,1233578580,37.14,1233520620,20.21,1233577560,26.49,0.7,1005.2,8.93,20.58,1233467640,228,0.52,2,1233510720,9.797,25.99,1233464400,43.18,1233520500,16.01,1233467460,37.14,1233520620
1233550800,Clear throughout the day.,clear-day,1233578040,1233613860,0.25,0.0001,0.0018,1233597600,0.12,,rain,38,1233599940,22.28,1233636360,35.18,1233590580,16.23,1233659760,21.22,0.65,1014.4,3.99,12.97,1233554340,239,0.06,2,1233595860,9.923,24.17,1233633600,38,1233599940,20.21,1233577560,35.18,1233590580
1233637200,Snow (1–2 in.) in the morning and afternoon.,snow,1233664380,1233700380,0.29,0.005,0.028,1233666960,0.88,1.42,snow,27.29,1233689220,7.87,1233749880,27.51,1233667980,-3.89,1233752400,20.93,0.83,1014.4,5.74,17.48,1233680700,71,0.86,2,1233682320,6.672,20.72,1233720000,30.65,1233642900,11.51,1233720000,27.51,1233667980
1233723600,Mostly cloudy throughout the day.,partly-cloudy-day,1233750720,1233786840,0.33,0,0,,0,,,12.7,1233776280,0.48,1233835020,2.84,1233767040,-10.85,1233813660,2.07,0.68,1023.4,6.54,15.5,1233788760,346,0.66,2,1233769740,8.1,4.49,1233806400,19.87,1233723600,-6.4,1233806400,10.16,1233727200
1233810000,Clear throughout the day.,clear-day,1233837000,1233873300,0.37,0,0,,0,,,18.04,1233867540,13.12,1233878640,10.68,1233860220,3.44,1233878400,-1.08,0.63,1030,5.59,12.86,1233868200,274,0.24,2,1233854340,9.941,0.48,1233835020,18.04,1233867540,-10.85,1233813660,10.68,1233860220
1233896400,Light snow in the afternoon.,snow,1233923340,1233959820,0.4,0.0004,0.0067,1233950460,0.89,0.09,snow,29.04,1233958620,26.17,1233975600,28.09,1233943260,22.53,1233965700,14.98,0.69,1024.7,5.25,12.87,1233908820,230,0.35,2,1233943080,9.661,17.07,1233924420,29.04,1233958620,5.79,1233896400,28.1,1233979200
1233982800,Drizzle in the morning and afternoon.,rain,1234009680,1234046280,0.44,0.0007,0.0069,1234019760,0.87,,rain,50.35,1234033680,35.02,1234098000,46.04,1234033560,27.23,1234098000,33.25,0.79,1012.5,6.98,21.91,1234040220,224,0.77,2,1234027740,9.478,27.47,1233989220,50.35,1234033680,27.96,1233989220,46.04,1234033560
1234069200,Clear throughout the day.,partly-cloudy-day,1234096020,1234132800,0.48,0,0,,0,,,38.02,1234125300,25.78,1234179420,32.16,1234125600,22.81,1234169100,26.66,0.68,1020.3,7.57,21.69,1234094400,293,0.38,2,1234113960,9.433,29.54,1234149780,44.99,1234069200,24.38,1234152000,44.5,1234069320
1234155600,Clear throughout the day.,clear-day,1234182300,1234219260,0.52,0,0,,0,,,39.47,1234196820,33.21,1234258800,38.61,1234195320,22.95,1234249260,26.32,0.77,1027.2,4.41,13.68,1234227600,88,0.22,3,1234200720,9.824,25.78,1234179420,39.47,1234196820,22.81,1234169100,38.61,1234195320
1234242000,Overcast throughout the day.,partly-cloudy-day,1234268640,1234305720,0.56,0,0,,0,,,46.97,1234301040,42.63,1234353600,46.36,1234308900,40.35,1234352460,36.89,0.89,1014.4,6.69,26,1234249740,91,0.76,2,1234287120,8.126,33.21,1234258800,46.97,1234301040,22.95,1234249260,46.36,1234308900
1234328400,Rain throughout the day.,rain,1234354980,1234392240,0.59,0.03,0.1932,1234409520,1,,rain,46.93,1234370460,38.57,1234441080,46.43,1234370460,27.65,1234443600,44.58,0.97,1003.7,4.67,14.05,1234331820,99,0.99,2,1234373520,2.305,42.63,1234353600,47.04,1234336920,39.25,1234393860,46.7,1234336860
1234414800,Rain in the morning.,rain,1234441260,1234478700,0.63,0.021,0.1445,1234414800,1,,rain,43.11,1234465080,22.38,1234530000,35.73,1234465500,13.03,1234526280,35.77,0.85,996.5,11.43,29.12,1234444440,283,0.9,2,1234459800,8.717,31.47,1234497600,48.27,1234414860,24.06,1234497600,45.93,1234415100
1234501200,Clear throughout the day.,partly-cloudy-day,1234527600,1234565160,0.66,0,0,,0,,,30.92,1234556280,18.99,1234609260,25.22,1234555620,12.93,1234591440,13.76,0.6,1017.9,7.46,20.15,1234501200,334,0.35,3,1234546440,9.941,20.83,1234584000,30.92,1234556280,13.03,1234526280,25.22,1234555620
1234587600,Partly cloudy throughout the day.,clear-day,1234613880,1234651680,0.69,0,0,,0,,,30.66,1234643880,20.5,1234701420,28.36,1234630320,13.53,1234688580,13.51,0.63,1017.8,4.41,12.07,1234656060,333,0.29,2,1234631160,9.941,18.99,1234609260,30.66,1234643880,12.93,1234591440,28.36,1234630320
1234674000,Clear throughout the day.,clear-day,1234700220,1234738140,0.72,0,0,,0,,,34.55,1234729320,20.55,1234788120,29.74,1234727640,12.5,1234788720,15.33,0.63,1022.1,4.69,9.13,1234677180,305,0.15,3,1234719060,9.941,20.5,1234701420,34.55,1234729320,13.53,1234688580,29.74,1234727640
1234760400,Clear throughout the day.,clear-day,1234786560,1234824660,0.76,0,0,,0,,,32.89,1234817820,22.49,1234861200,30.21,1234828800,15.51,1234875600,13.04,0.57,1025.9,4.72,9.63,1234807380,331,0.25,3,1234805220,9.941,20.55,1234788120,32.89,1234817820,12.5,1234788720,30.22,1234828980
1234846800,Partly cloudy throughout the day.,partly-cloudy-day,1234872840,1234911120,0.79,0,0,,0,,,35.91,1234897140,31.33,1234931940,28.35,1234897440,26.51,1234931280,20.68,0.7,1022,5.24,14.32,1234906980,216,0.37,3,1234889820,9.941,22.49,1234861200,35.91,1234897140,15.51,1234875600,28.9,1234919640
1234933200,Rain (with a chance of 1–2 in. of snow) throughout the day.,rain,1234959180,1234997580,0.82,0.0144,0.0969,1235016000,0.99,,rain,35.66,1234972800,25.95,1235048400,35.16,1234972800,15.6,1235048400,29.12,0.83,999.7,4.73,13.67,1234963560,102,0.73,2,1234978320,5.762,31.43,1234933200,35.9,1235006400,26.61,1234933200,35.6,1235006400
1235019600,Snow (1–3 in.) starting in the afternoon.,snow,1235045460,1235084100,0.85,0.0062,0.0272,1235019600,0.98,1.65,snow,27.59,1235044800,16.88,1235131020,17.72,1235044800,5.08,1235116680,19.5,0.78,998.2,9.36,22.11,1235047740,275,0.92,2,1235064600,7.737,18.92,1235075760,36.11,1235028960,7.73,1235075040,35.36,1235019600
1235106000,Snow (< 1 in.) in the morning.,snow,1235131740,1235170560,0.88,0.0024,0.0298,1235118600,0.88,0.94,snow,29.04,1235165760,18.45,1235216580,18.36,1235166900,14.21,1235206260,14.56,0.7,1008.8,11.16,27.72,1235154960,291,0.79,3,1235152440,9.269,16.88,1235131020,29.04,1235165760,5.08,1235116680,18.36,1235166900
1235192400,Snow (1–3 in.) starting in the afternoon.,snow,1235218080,1235257020,0.91,0.0055,0.0426,1235263200,0.8,1.27,snow,30.76,1235251860,25.97,1235291460,27.08,1235230440,14.81,1235303340,20.26,0.8,1018.1,5.1,16.1,1235254020,119,0.32,3,1235236140,8.459,18.45,1235216580,34.06,1235275200,14.21,1235206260,27.14,1235275200
1235278800,Possible light snow in the afternoon and evening.,snow,1235304360,1235343540,0.94,0.0029,0.0381,1235281140,0.89,0.53,snow,30.65,1235329140,15.04,1235392380,20.18,1235328960,2.37,1235394000,20.25,0.75,1013.4,11.53,24.8,1235283120,240,0.83,3,1235323680,8.373,20.7,1235359740,32.65,1235278800,11.12,1235361600,26.33,1235278800
1235365200,Snow (< 1 in.) in the morning.,snow,1235390700,1235430000,0.97,0.0014,0.0177,1235385000,0.79,0.6,snow,21.92,1235421780,9.6,1235478600,10.62,1235422320,1.8,1235479500,9.04,0.68,1026.5,9.8,24.61,1235406360,322,0.34,3,1235411040,8.831,15.02,1235399820,21.92,1235421780,2.37,1235394000,10.91,1235368140
1235451600,Light snow in the afternoon and evening.,snow,1235476980,1235516460,0,0.0004,0.0056,1235515740,0.91,0.12,snow,27.31,1235502060,25.8,1235541420,26.82,1235502120,17.65,1235525100,9.63,0.65,1031.2,5,13.18,1235521380,253,0.34,3,1235496540,9.927,9.6,1235478600,27.31,1235502060,1.8,1235479500,26.82,1235502120
1235538000,Rain starting in the afternoon.,rain,1235563320,1235602920,0.03,0.0059,0.0672,1235620620,0.99,,rain,37.82,1235588400,33.14,1235613720,35.27,1235606400,31.4,1235610240,21.27,0.66,1024.6,4.65,9.71,1235573640,179,0.36,4,1235582640,9.073,25.8,1235541420,39.25,1235620800,18.09,1235540280,38.75,1235620800
1235624400,"Rain until afternoon, starting again overnight.",rain,1235649600,1235689440,0.07,0.0012,0.0174,1235624400,0.87,,rain,43.46,1235679900,36.74,1235697840,41.21,1235675280,29.54,1235711100,33.74,0.79,1019.1,3.78,12.14,1235705340,220,0.65,3,1235667900,7.377,36.55,1235642400,43.46,1235679900,31.49,1235707200,41.21,1235675280
1235710800,Rain until evening.,rain,1235735880,1235775900,0.1,0.0253,0.0841,1235748720,1,,rain,48.83,1235749800,4.38,1235820600,48.31,1235750040,-6.76,1235825880,29.15,0.83,1007.9,10.13,27.84,1235765640,341,0.83,3,1235757480,6.812,15.33,1235793600,48.83,1235749800,2.44,1235793600,48.31,1235750040
1235797200,Clear throughout the day.,clear-day,1235822220,1235862360,0.14,0,0,,0,,,19.93,1235847720,14.94,1235911440,17.77,1235864700,4.83,1235912220,1.06,0.59,1029.9,6.61,20.11,1235797200,32,0.02,4,1235842140,9.941,4.38,1235820600,19.93,1235847720,-6.87,1235827860,17.77,1235864700
1235883600,Clear throughout the day.,clear-day,1235908500,1235948880,0.17,0,0,,0,,,24.75,1235930520,6.29,1235997900,15.1,1235930160,-8.07,1235995200,5.27,0.57,1026,7.01,21.29,1235955480,347,0.08,4,1235928600,9.941,13.63,1235966400,24.75,1235930520,3.13,1235957760,16.81,1235885520
1235970000,Clear throughout the day.,clear-day,1235994780,1236035340,0.21,0,0,,0,,,16.51,1236022620,4.45,1236079440,3.3,1236020580,-8.01,1236079980,-2.65,0.54,1028.8,10.36,22.34,1236027720,349,0.02,4,1236015000,9.941,6.29,1235997900,16.51,1236022620,-8.07,1235995200,3.3,1236020580
1236056400,Clear throughout the day.,clear-day,1236081060,1236121800,0.24,0,0,,0,,,25.38,1236117540,15.17,1236167100,16.14,1236115380,5.44,1236164040,-0.8,0.5,1030.8,6.81,19.03,1236056400,322,0.02,4,1236101400,9.941,4.45,1236079440,25.38,1236117540,-8.01,1236079980,16.14,1236115380
1236142800,Clear throughout the day.,clear-day,1236167400,1236208260,0.28,0,0,,0,,,34.57,1236201600,25.24,1236253560,28.68,1236201360,25.73,1236253560,9.73,0.52,1029,5.4,12.93,1236196680,257,0.03,4,1236187680,9.941,15.17,1236167100,34.57,1236201600,5.44,1236164040,30.28,1236219660
1236229200,Partly cloudy throughout the day.,partly-cloudy-day,1236253680,1236294780,0.31,0,0,,0,,,39.58,1236297600,38.59,1236297600,33.25,1236294180,31.91,1236297600,22.05,0.62,1021.9,4.9,11.49,1236298020,90,0.46,4,1236272940,9.89,25.24,1236253560,42.89,1236309120,25.73,1236253560,42.42,1236308760
1236315600,Mostly cloudy throughout the day.,partly-cloudy-day,1236339960,1236381240,0.35,0,0,,0,,,63.28,1236375180,31.79,1236430500,62.78,1236375180,32.28,1236430500,41.27,0.69,1008.9,5.59,18.02,1236381120,259,0.7,3,1236365340,9.921,40.46,1236398400,63.28,1236375180,37.67,1236398400,62.78,1236375180
1236402000,Rain starting in the afternoon.,rain,1236426300,1236467700,0.39,0.0258,0.0874,1236484320,1,,rain,43.3,1236439440,36.88,1236510060,42.8,1236439440,33.21,1236513600,35.56,0.88,1015.7,2.97,14.28,1236465060,16,0.67,3,1236446940,5.136,31.79,1236430500,43.3,1236439440,32.28,1236430500,42.8,1236439440
1236488400,Rain in the evening and overnight.,rain,1236512580,1236554160,0.43,0.0069,0.0689,1236488400,0.99,,rain,43.05,1236545940,33.12,1236600000,39.74,1236532860,22.45,1236585420,36.04,0.88,1013.8,6.54,23.79,1236567600,59,0.85,3,1236532920,7.05,36.71,1236567600,43.05,1236545940,28.47,1236567600,39.74,1236532860
1236571200,Light rain in the morning and afternoon.,rain,1236598860,1236640680,0.46,0.0109,0.0816,1236571200,1,,rain,39.86,1236629340,33.09,1236656400,35.98,1236635760,26.76,1236683100,30.97,0.84,1015,8.63,25.6,1236585180,28,0.96,3,1236619260,9.019,32.98,1236601260,39.86,1236629340,22.45,1236585420,35.98,1236635760
1236657600,Rain in the evening and overnight.,rain,1236685140,1236727140,0.5,0.0031,0.0424,1236737640,0.99,,rain,37.58,1236726000,36.53,1236729360,31.2,1236694380,30.21,1236728880,32.93,0.91,1020.3,6.08,14.28,1236702060,82,0.88,4,1236704580,7.263,33.09,1236666780,39.44,1236740400,26.76,1236683100,35.39,1236672000
1236744000,Rain in the morning.,rain,1236771480,1236813600,0.53,0.0162,0.0793,1236754500,1,,rain,46.59,1236772800,20.61,1236853740,41.88,1236771900,9.2,1236851940,29.2,0.74,1012.9,13.19,32.31,1236787260,278,0.84,4,1236791160,7,24.39,1236826800,46.59,1236772800,14.93,1236819840,42.63,1236766140
1236830400,Mostly cloudy throughout the day.,partly-cloudy-day,1236857760,1236900060,0.57,0,0,,0,,,28.71,1236886320,16.89,1236940800,22.36,1236887820,10.95,1236922200,11.71,0.6,1034,7.06,21.04,1236849060,311,0.47,4,1236878580,9.12,18.92,1236913200,28.71,1236886320,9.2,1236851940,22.36,1236887820
1236916800,Clear throughout the day.,clear-day,1236944040,1236986580,0.6,0,0,,0,,,30.96,1236977940,25.76,1237031220,30.63,1236977280,17.16,1237025400,11.87,0.6,1032.2,3.41,9.23,1236974400,207,0.05,5,1236965160,9.94,16.89,1236940800,30.96,1236977940,10.95,1236922200,30.63,1236977280
1237003200,Clear throughout the day.,clear-day,1237030320,1237073040,0.63,0,0,,0,,,43.61,1237063260,31.22,1237117920,40.88,1237064040,31.71,1237117920,23.33,0.62,1023.6,5.23,9.99,1237047300,228,0.03,5,1237051560,9.662,25.76,1237031220,43.61,1237063260,17.16,1237025400,40.88,1237064040
1237089600,Clear throughout the day.,clear-day,1237116600,1237159500,0.67,0,0,,0,,,49.16,1237153080,36.34,1237203300,48.52,1237154220,33.43,1237204740,26.8,0.6,1021.9,1.81,8.51,1237141440,160,0.02,5,1237137960,8.68,31.22,1237117920,49.16,1237153080,31.71,1237117920,48.52,1237154220
1237176000,Partly cloudy throughout the day.,clear-day,1237202940,1237245960,0.7,0,0,,0,,,48.44,1237226400,32.03,1237290480,46.86,1237226520,32.52,1237290480,26.14,0.53,1024.3,4.75,13.73,1237222980,70,0.21,5,1237222380,9.793,36.34,1237203300,48.44,1237226400,33.43,1237204740,46.86,1237226520
1237262400,Clear throughout the day.,clear-day,1237289220,1237332420,0.73,0,0,,0,,,54.01,1237316760,43.94,1237353540,53.51,1237316760,44.43,1237353540,31.17,0.61,1021.2,2.49,9.68,1237308480,175,0.23,5,1237309440,9.871,32.03,1237290480,54.01,1237316760,32.52,1237290480,53.51,1237316760
1237348800,Partly cloudy throughout the day.,partly-cloudy-day,1237375500,1237418940,0.76,0,0,,0,,,57.76,1237401900,33.52,1237463700,57.26,1237401900,30.37,1237464000,34.5,0.55,1014.8,3.79,15.55,1237420140,299,0.61,5,1237397400,9.895,43.94,1237353540,57.76,1237401900,44.43,1237353540,57.26,1237401900
1237435200,Partly cloudy throughout the day.,partly-cloudy-day,1237461780,1237505400,0.79,0,0,,0,,,41.52,1237484520,23.94,1237549620,35.31,1237476420,15.6,1237549680,20.14,0.5,1021.2,7.06,17.88,1237515120,325,0.36,5,1237482300,9.918,27.65,1237515840,48.35,1237435200,19.23,1237514940,45.85,1237435200
1237521600,Clear throughout the day.,clear-day,1237548060,1237591860,0.82,0,0,,0,,,36.14,1237579200,27.5,1237631400,33.58,1237568400,27.99,1237631400,12.28,0.48,1031.1,5.29,17.07,1237537920,33,0.15,6,1237569900,9.941,23.94,1237549620,36.14,1237579200,15.6,1237549680,33.58,1237568400
1237608000,Partly cloudy throughout the day.,partly-cloudy-day,1237634340,1237678320,0.85,0,0,,0,,,41.62,1237671360,36.63,1237721340,40.92,1237669500,32.64,1237720740,18.13,0.5,1031.5,2.29,8.31,1237660140,205,0.39,5,1237652580,9.934,27.5,1237631400,41.62,1237671360,27.99,1237631400,40.92,1237669500
